schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,sim_attempt_id,sim_outcome,scenario
1.0.0,1000,2026-08-18-001,FOIL_003,50.344140,0.135435,0.177723,0.020113,51.018266,22.995874,22.598332,21.620659,21.662093,21.767033,21.810651,21.899685,21.970835,21.999806,3849.202320,False,-0.094265,0.018609,1.109930,1.472954,-2.195871,0.389723,0.000042,0.002129,0,True,True,40.552401,-105.162799,0.176819,28.718252,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1100,2026-08-18-001,FOIL_003,50.343793,0.143414,0.179045,0.047117,502.023744,22.995463,22.598166,21.622459,21.689699,21.742296,21.816974,21.875651,21.996592,21.999786,3876.892885,False,-0.006195,0.062949,0.926355,-4.846821,7.559926,5.301153,0.000046,0.002330,0,True,True,40.552404,-105.162797,0.091575,28.718600,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1200,2026-08-18-001,FOIL_003,50.343890,0.141083,0.177938,0.061034,611.695621,22.995052,22.598000,21.609215,21.644427,21.722504,21.848640,21.894547,21.954069,21.999767,3881.274553,False,0.007502,-0.048860,0.947104,-13.700327,-5.828096,5.386239,0.000050,0.002527,0,True,True,40.552400,-105.162805,0.085638,26.612709,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1300,2026-08-18-001,FOIL_003,50.344235,0.132983,0.159928,0.048684,154.766909,22.994640,22.597833,21.631541,21.672702,21.769882,21.843876,21.895265,21.950393,21.999748,3859.998632,False,-0.000479,-0.042120,0.890857,-1.673104,9.290976,-0.030410,0.000054,0.002713,0,True,True,40.552399,-105.162802,0.000000,27.499530,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1400,2026-08-18-001,FOIL_003,50.344518,0.126315,0.155787,0.039051,-121.833714,22.994227,22.597666,21.681964,21.710260,21.719515,21.836411,21.891997,21.945490,21.999728,3864.194221,False,0.022801,0.095692,0.934557,-3.113440,1.007275,4.712273,0.000057,0.002890,0,True,True,40.552400,-105.162796,0.000000,27.456067,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1500,2026-08-18-001,FOIL_003,50.343324,0.154011,0.199100,0.031773,71.506244,22.993818,22.597500,21.661005,21.711520,21.677759,21.793529,21.915154,21.977927,21.999709,3828.443290,False,-0.027530,-0.113284,1.119681,-4.162022,1.042457,-1.474287,0.000062,0.003105,0,True,True,40.552401,-105.162800,0.000000,29.214153,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1600,2026-08-18-001,FOIL_003,50.344121,0.135386,0.170349,0.027418,324.309183,22.993406,22.597333,21.581364,21.641870,21.800367,21.812248,21.857640,21.990635,21.999689,3880.332347,False,-0.063806,-0.029007,0.973312,-9.792237,-3.981861,-0.185543,0.000065,0.003294,0,True,True,40.552406,-105.162802,0.167505,26.982561,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1700,2026-08-18-001,FOIL_003,50.343676,0.145668,0.180969,0.052466,457.616817,22.992996,22.597167,21.658413,21.718402,21.763784,21.774551,21.912010,21.981412,21.999670,3809.616190,False,0.097509,0.029773,0.994884,0.027638,-4.808806,-1.347658,0.000069,0.003498,0,True,True,40.552397,-105.162800,0.076517,26.692421,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1800,2026-08-18-001,FOIL_003,50.344056,0.136749,0.178385,0.044182,166.151021,22.992585,22.597001,21.557431,21.691962,21.731107,21.794815,21.890551,21.968401,21.999651,3847.140070,False,0.103850,-0.017520,1.087262,0.221523,-4.105113,-1.039382,0.000073,0.003689,0,True,True,40.552396,-105.162795,0.000000,28.460253,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,1900,2026-08-18-001,FOIL_003,50.343863,0.141164,0.181646,0.052383,1151.249286,22.992175,22.596835,21.678869,21.692875,21.752205,21.840316,21.959911,22.023138,21.999631,3866.828615,False,0.042534,-0.120433,0.984967,11.013092,7.996696,-2.694565,0.000077,0.003887,0,True,True,40.552397,-105.162801,0.000000,30.959187,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2000,2026-08-18-001,FOIL_003,50.343616,0.146807,0.182469,0.046599,743.840583,22.991766,22.596669,21.627198,21.647271,21.753817,21.921676,21.894598,21.941036,21.999612,3877.059553,False,0.072376,0.017710,1.019214,4.167252,-0.842028,5.616253,0.000081,0.004092,0,True,True,40.552406,-105.162799,0.156565,27.245838,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2100,2026-08-18-001,FOIL_003,50.343829,0.141777,0.176648,0.053972,673.592490,22.991356,22.596503,21.656700,21.699612,21.741609,21.847984,21.911932,21.974417,21.999593,3864.654688,False,-0.088180,-0.058109,0.975108,-2.344646,-3.649924,0.166858,0.000085,0.004290,0,True,True,40.552395,-105.162800,0.079040,27.513480,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2200,2026-08-18-001,FOIL_003,50.343480,0.149817,0.187802,0.041159,306.351830,22.990947,22.596337,21.625250,21.742728,21.769171,21.883360,21.903897,21.994627,21.999574,3877.441283,False,0.018900,-0.012489,0.949834,-0.154666,-1.528572,-1.305744,0.000089,0.004500,0,True,True,40.552405,-105.162800,0.131816,29.066458,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2300,2026-08-18-001,FOIL_003,50.344035,0.136820,0.173663,0.043774,645.214627,22.990537,22.596171,21.586969,21.739509,21.796940,21.899905,21.852070,21.994555,21.999554,3856.161058,False,0.023244,0.010386,1.036804,0.742301,1.947524,-3.027716,0.000093,0.004691,0,True,True,40.552400,-105.162794,0.113881,27.549689,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2400,2026-08-18-001,FOIL_003,50.344029,0.136889,0.174275,0.043688,634.991690,22.990127,22.596005,21.609540,21.662614,21.751842,21.851687,21.842059,22.001396,21.999535,3855.709090,False,-0.071460,-0.021187,0.921609,-0.822183,-4.218166,2.260392,0.000097,0.004883,0,True,True,40.552399,-105.162805,0.147523,30.280558,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2500,2026-08-18-001,FOIL_003,50.343987,0.137778,0.175326,0.044847,542.567389,22.989717,22.595839,21.619008,21.671485,21.748844,21.815054,21.962821,21.963513,21.999515,3853.651623,False,0.162530,-0.043562,1.041318,2.165552,0.532830,-0.071968,0.000101,0.005075,0,True,True,40.552403,-105.162800,0.180823,26.677021,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2600,2026-08-18-001,FOIL_003,50.344407,0.127950,0.165063,0.055083,504.108428,22.989306,22.595672,21.657116,21.677409,21.742865,21.821237,21.910191,21.924706,21.999496,3857.205888,False,0.157495,-0.052227,0.946784,3.473595,7.425728,1.029771,0.000104,0.005254,0,True,True,40.552403,-105.162799,0.098059,26.948590,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2700,2026-08-18-001,FOIL_003,50.343523,0.148421,0.195502,0.044053,1115.322759,22.988898,22.595507,21.600211,21.681960,21.757193,21.900916,21.896487,21.985997,21.999477,3848.377340,False,-0.008557,0.000143,0.840612,4.975750,3.929281,4.153133,0.000108,0.005462,0,True,True,40.552404,-105.162799,0.076501,29.213434,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2800,2026-08-18-001,FOIL_003,50.343538,0.147979,0.191091,0.034814,521.955115,22.988489,22.595341,21.640739,21.754348,21.778901,21.869122,21.890969,21.972410,21.999457,3881.368854,False,-0.047838,0.120294,1.047511,1.613337,4.462035,4.625880,0.000113,0.005669,0,True,True,40.552404,-105.162797,0.021878,28.638661,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,2900,2026-08-18-001,FOIL_003,50.343576,0.147021,0.180749,0.036173,176.538488,22.988081,22.595176,21.686751,21.754408,21.763918,21.905746,21.903436,21.968521,21.999438,3893.540977,False,0.048217,0.019342,1.085576,-2.205322,-0.379585,-0.394159,0.000117,0.005874,0,True,True,40.552401,-105.162801,0.125542,25.999045,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3000,2026-08-18-001,FOIL_003,50.344362,0.128675,0.161712,0.029071,305.988035,22.987671,22.595009,21.628536,21.667684,21.740665,21.788503,21.924746,22.061183,21.999419,3872.586747,False,-0.005951,0.008284,0.969967,-5.404530,1.098127,3.032840,0.000120,0.006054,0,True,True,40.552401,-105.162800,0.084059,29.120133,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3100,2026-08-18-001,FOIL_003,50.344036,0.136171,0.175627,0.055937,819.811853,22.987262,22.594843,21.595808,21.670880,21.776951,21.849858,21.945117,21.979445,21.999399,3838.865625,False,0.074565,0.066115,1.075438,12.039438,2.221300,0.127104,0.000124,0.006245,0,True,True,40.552403,-105.162800,0.031092,26.900921,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3200,2026-08-18-001,FOIL_003,50.344230,0.131590,0.175945,0.067432,984.265723,22.986853,22.594677,21.588237,21.737100,21.761777,21.894077,21.927200,21.978060,21.999380,3858.992416,False,0.054449,-0.036394,0.944413,8.266108,1.039043,2.166182,0.000128,0.006429,0,True,True,40.552403,-105.162797,0.159360,29.209081,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3300,2026-08-18-001,FOIL_003,50.343828,0.140849,0.187499,0.040078,455.118796,22.986444,22.594512,21.616451,21.630096,21.806599,21.811489,21.903705,21.939319,21.999360,3871.964151,False,-0.138664,0.082363,1.061984,0.326785,-0.672884,-3.189540,0.000132,0.006626,0,True,True,40.552400,-105.162796,0.000000,29.146077,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3400,2026-08-18-001,FOIL_003,50.344021,0.136280,0.177783,0.056614,623.425038,22.986036,22.594346,21.592143,21.698184,21.790683,21.786612,21.896565,21.994831,21.999341,3896.060606,False,0.002938,-0.035411,0.989708,0.588234,2.446488,-0.921413,0.000135,0.006816,0,True,True,40.552400,-105.162798,0.182124,29.688175,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3500,2026-08-18-001,FOIL_003,50.343855,0.140069,0.170755,0.048880,289.989164,22.985628,22.594180,21.654473,21.727261,21.732014,21.811654,21.901502,21.994644,21.999322,3841.964753,False,-0.123700,-0.077686,0.957963,4.060931,4.735201,2.544797,0.000139,0.007012,0,True,True,40.552403,-105.162791,0.200709,27.013363,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3600,2026-08-18-001,FOIL_003,50.343608,0.145731,0.182850,0.066806,972.866817,22.985220,22.594015,21.631313,21.694751,21.736865,21.843690,21.833849,21.972569,21.999303,3870.633608,False,0.106111,-0.013354,0.872750,-6.236198,9.341258,-0.957312,0.000143,0.007216,0,True,True,40.552402,-105.162806,0.190420,27.107517,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3700,2026-08-18-001,FOIL_003,50.343823,0.140646,0.183044,0.068659,225.077740,22.984813,22.593849,21.623770,21.699773,21.786704,21.791773,21.894024,21.951881,21.999283,3893.204289,False,-0.037138,0.038938,1.086047,2.640476,-4.171283,1.069396,0.000147,0.007413,0,True,True,40.552405,-105.162801,0.000000,28.039705,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3800,2026-08-18-001,FOIL_003,50.343705,0.143325,0.171972,0.051395,827.755892,22.984405,22.593684,21.585927,21.753254,21.717617,21.878870,21.891837,21.959891,21.999264,3865.978195,False,0.115709,0.019049,1.057956,-3.403858,-5.367258,-2.953131,0.000151,0.007613,0,True,True,40.552403,-105.162796,0.081503,30.210487,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,3900,2026-08-18-001,FOIL_003,50.343788,0.141298,0.184319,0.059194,1478.180872,22.983998,22.593519,21.653747,21.738800,21.737455,21.792189,21.908188,21.955527,21.999245,3875.266699,False,-0.039296,-0.067952,0.930690,0.909344,-8.291881,-1.986817,0.000155,0.007811,0,True,True,40.552406,-105.162804,0.167905,29.600143,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4000,2026-08-18-001,FOIL_003,50.344224,0.131089,0.162017,0.045002,604.643586,22.983590,22.593353,21.608214,21.676626,21.775180,21.880108,21.905897,22.033729,21.999225,3866.275986,False,0.096593,0.062197,1.116610,0.375714,0.303067,-2.080045,0.000159,0.007994,0,True,True,40.552404,-105.162797,0.037421,28.420700,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4100,2026-08-18-001,FOIL_003,50.343853,0.139641,0.182676,0.070410,1306.743089,22.983183,22.593187,21.625972,21.673516,21.780514,21.882487,21.866544,22.005850,21.999206,3880.210231,False,0.078058,-0.037534,0.961850,3.437607,-3.009032,-4.004184,0.000163,0.008189,0,True,True,40.552399,-105.162800,0.201568,29.313984,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4200,2026-08-18-001,FOIL_003,50.343870,0.139156,0.176192,0.035966,415.021051,22.982775,22.593022,21.655608,21.690230,21.684775,21.865149,21.959108,21.944883,21.999187,3871.172915,False,-0.028699,0.009157,1.146345,-1.269677,2.301749,4.144745,0.000167,0.008384,0,True,True,40.552401,-105.162799,0.000000,28.193780,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4300,2026-08-18-001,FOIL_003,50.344487,0.124749,0.158445,0.068693,986.090966,22.982367,22.592856,21.619715,21.720437,21.755772,21.883231,21.871143,21.911495,21.999167,3853.230566,False,0.041846,0.037204,1.033732,-1.278085,0.895574,-0.041818,0.000170,0.008558,0,True,True,40.552405,-105.162793,0.137961,30.370753,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4400,2026-08-18-001,FOIL_003,50.344008,0.135810,0.169456,0.046251,1026.369161,22.981960,22.592690,21.642584,21.656643,21.806299,21.788961,21.906888,21.950918,21.999147,3848.756946,False,-0.001140,-0.066383,1.061930,-5.948692,-1.120559,3.987089,0.000174,0.008748,0,True,True,40.552398,-105.162797,0.141622,27.809226,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4500,2026-08-18-001,FOIL_003,50.343918,0.137811,0.179653,0.067901,1510.238897,22.981553,22.592525,21.610089,21.626832,21.746324,21.834845,21.923356,21.950400,21.999128,3850.629378,False,0.003180,0.011996,0.914007,-5.999011,0.171221,0.763996,0.000178,0.008941,0,True,True,40.552400,-105.162798,0.225462,27.599220,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4600,2026-08-18-001,FOIL_003,50.343630,0.144435,0.185342,0.049184,701.215791,22.981147,22.592360,21.657018,21.643470,21.861997,21.852289,21.927917,21.913776,21.999109,3841.109276,False,-0.292505,-0.029144,0.963261,1.446536,-7.478470,0.064860,0.000182,0.009143,0,True,True,40.552400,-105.162795,0.115530,27.611796,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4700,2026-08-18-001,FOIL_003,50.344059,0.134378,0.167389,0.035347,762.753408,22.980740,22.592194,21.642964,21.716650,21.781106,21.848001,21.931671,21.982644,21.999090,3864.511499,False,0.070908,0.055212,1.048927,4.401664,-6.890076,-3.050978,0.000185,0.009331,0,True,True,40.552399,-105.162798,0.103094,29.299042,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4800,2026-08-18-001,FOIL_003,50.344414,0.126057,0.160176,0.044072,1004.025854,22.980332,22.592028,21.652124,21.754831,21.763603,21.830011,21.904592,21.956746,21.999070,3840.349584,False,-0.164354,0.148787,1.027448,-3.025384,-0.084229,4.149116,0.000189,0.009507,0,True,True,40.552402,-105.162799,0.000000,26.839814,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,4900,2026-08-18-001,FOIL_003,50.343764,0.141088,0.178124,0.040320,694.298165,22.979926,22.591863,21.629748,21.744753,21.799560,21.840934,21.894195,21.954741,21.999051,3850.868959,False,-0.012275,-0.058209,1.034356,-4.281808,-10.253562,-4.965658,0.000193,0.009704,0,True,True,40.552405,-105.162798,0.000000,27.720967,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5000,2026-08-18-001,FOIL_003,50.343773,0.140811,0.188612,0.051165,1003.040101,22.979520,22.591698,21.652321,21.731994,21.768350,21.826375,21.971298,21.941275,21.999031,3824.334271,False,-0.070534,0.004541,1.021387,2.294093,-1.721232,0.137235,0.000197,0.009901,0,True,True,40.552400,-105.162799,0.183037,28.220309,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5100,2026-08-18-001,FOIL_003,50.343474,0.147672,0.199206,0.034460,452.052535,22.979115,22.591534,21.666612,21.662759,21.704755,21.836104,21.949656,21.963453,21.999012,3890.222988,False,0.015016,-0.013428,0.911371,3.994366,13.198289,3.763358,0.000201,0.010108,0,True,True,40.552405,-105.162795,0.000000,29.484093,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5200,2026-08-18-001,FOIL_003,50.343943,0.136676,0.175622,0.040354,476.104444,22.978709,22.591368,21.646408,21.666999,21.765672,21.848883,21.940513,22.014594,21.998993,3864.611432,False,-0.055202,0.043848,1.030261,-15.246878,-5.377255,2.293613,0.000205,0.010299,0,True,True,40.552404,-105.162802,0.067704,24.859513,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5300,2026-08-18-001,FOIL_003,50.343665,0.143077,0.174300,0.043987,497.093528,22.978304,22.591204,21.624454,21.643839,21.796896,21.865343,21.867763,21.941070,21.998974,3878.234168,False,0.144770,0.053434,1.001933,9.718665,-2.647516,-6.574511,0.000209,0.010499,0,True,True,40.552399,-105.162798,0.065235,27.731049,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5400,2026-08-18-001,FOIL_003,50.343620,0.144043,0.176034,0.072046,991.680283,22.977899,22.591039,21.667820,21.740144,21.757267,21.818268,21.955811,21.991790,21.998954,3900.896830,False,-0.044980,-0.019745,1.130608,-1.088628,-4.361958,-3.291269,0.000213,0.010701,0,True,True,40.552405,-105.162797,0.186690,28.473268,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5500,2026-08-18-001,FOIL_003,50.343950,0.136275,0.175617,0.053194,1057.007358,22.977494,22.590874,21.560449,21.644474,21.750380,21.824663,21.872916,22.011568,21.998935,3875.799132,False,-0.115477,0.032760,1.122143,-9.247794,3.058414,4.979985,0.000216,0.010891,0,True,True,40.552406,-105.162801,0.006683,30.062549,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5600,2026-08-18-001,FOIL_003,50.344003,0.134978,0.167692,0.039951,638.249295,22.977088,22.590709,21.593121,21.678034,21.777140,21.904386,21.898249,21.942502,21.998916,3877.178717,False,0.007107,0.108063,1.022802,-0.397730,6.574777,0.227689,0.000220,0.011080,0,True,True,40.552402,-105.162800,0.059841,29.526004,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5700,2026-08-18-001,FOIL_003,50.343890,0.137521,0.177544,0.059216,889.623574,22.976683,22.590544,21.656122,21.702598,21.783741,21.844880,21.891025,21.960758,21.998896,3879.452055,False,0.042963,0.042306,1.030660,-2.573501,-18.188597,6.319896,0.000224,0.011272,0,True,True,40.552404,-105.162795,0.093430,27.775683,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5800,2026-08-18-001,FOIL_003,50.343703,0.141795,0.179511,0.061857,470.402146,22.976279,22.590379,21.642368,21.659580,21.815813,21.847857,21.950336,21.962772,21.998877,3842.105299,False,-0.130968,0.085014,0.961277,-8.081739,0.717412,4.661611,0.000228,0.011470,0,True,True,40.552405,-105.162802,0.126670,29.405346,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,5900,2026-08-18-001,FOIL_003,50.343618,0.143694,0.191346,0.034335,441.665406,22.975874,22.590214,21.598696,21.682552,21.772813,21.779347,21.936218,22.055322,21.998858,3871.656595,False,0.044768,-0.031871,0.948965,-2.981002,-9.094075,-3.606809,0.000232,0.011671,0,True,True,40.552402,-105.162799,0.000000,28.821855,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6000,2026-08-18-001,FOIL_003,50.343427,0.148048,0.187274,0.049630,994.790897,22.975471,22.590050,21.617979,21.762402,21.761395,21.855775,21.952550,21.899459,21.998839,3847.052159,False,0.114206,-0.121155,0.927873,0.893465,-4.235309,-0.984819,0.000236,0.011878,0,True,True,40.552403,-105.162793,0.013853,30.551584,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6100,2026-08-18-001,FOIL_003,50.343869,0.137681,0.173517,0.060588,893.253726,22.975066,22.589885,21.658434,21.728339,21.737560,21.781925,21.882698,21.951335,21.998819,3844.864558,False,-0.066268,0.078446,1.140273,-1.342512,-0.581458,4.405246,0.000240,0.012071,0,True,True,40.552404,-105.162800,0.010121,27.635019,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6200,2026-08-18-001,FOIL_003,50.343730,0.140838,0.182244,0.046749,700.718284,22.974662,22.589720,21.636707,21.691152,21.790503,21.842954,21.865457,21.954511,21.998800,3869.528099,False,-0.050465,-0.088851,0.930248,2.797174,3.854497,-0.788596,0.000244,0.012268,0,True,True,40.552406,-105.162801,0.114051,28.957403,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6300,2026-08-18-001,FOIL_003,50.343734,0.140677,0.172909,0.050171,938.375127,22.974258,22.589556,21.586735,21.663358,21.782953,21.782804,21.920149,21.985602,21.998781,3882.045517,False,0.113691,-0.082929,1.157802,1.287839,-11.065526,2.585611,0.000248,0.012465,0,True,True,40.552402,-105.162794,0.000000,29.785626,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6400,2026-08-18-001,FOIL_003,50.343840,0.138132,0.172619,0.058461,1410.584995,22.973854,22.589391,21.598972,21.662934,21.726037,21.816804,21.885385,21.957916,21.998762,3886.593990,False,-0.086448,-0.074193,0.969176,-3.402598,1.500506,-0.122382,0.000251,0.012658,0,True,True,40.552402,-105.162790,0.345011,27.562446,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6500,2026-08-18-001,FOIL_003,50.343584,0.143985,0.182697,0.045907,1181.394017,22.973451,22.589227,21.601586,21.728534,21.732001,21.847378,21.884112,21.969179,21.998742,3859.709079,False,-0.190378,-0.056745,0.978535,4.817701,-7.514327,1.075068,0.000255,0.012859,0,True,True,40.552407,-105.162793,0.180089,27.375945,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6600,2026-08-18-001,FOIL_003,50.343740,0.140277,0.172586,0.050297,624.350157,22.973047,22.589062,21.629869,21.674959,21.753127,21.804711,21.915779,21.983218,21.998723,3858.375734,False,0.064267,0.053986,1.024222,-3.828677,-4.974301,2.629215,0.000259,0.013055,0,True,True,40.552405,-105.162798,0.000000,28.961994,2,IDLE,-1,NONE,Ingress safety drill
1.0.0,6700,2026-08-18-001,FOIL_003,50.343445,0.147054,0.187206,0.062760,983.795724,22.972645,22.588898,21.579146,21.721134,21.790939,21.853981,21.903467,22.001512,21.998704,3850.316105,False,-0.028995,-0.037445,1.079832,-8.525450,1.598353,-2.775510,0.000263,0.013261,0,True,True,40.552409,-105.162803,0.227782,28.544728,2,IDLE,-1,NONE,Ingress safety drill
